TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,Player_ID,PLAYER_NAME,MINS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,POSS,PIE,Game_ID
1610612739,CLE,Cleveland,1629660,Ty Jerome,26.63,122.8,96.7,26.1,0.25,2.5,26.3,0.037,0.069,0.054,10.5,0.5,0.5,0.233,105.43,87.86,57,0.092,22400696
1610612739,CLE,Cleveland,1627747,Caris LeVert,23.32,154,96.2,57.8,0.217,0,38.5,0,0,0,0,0.625,0.625,0.157,106.02,88.35,50,0.086,22400696
1610612739,CLE,Cleveland,1627777,Georges Niang,22.10,117,96,21,0.071,1,11.1,0,0.083,0.043,11.1,0.929,0.929,0.16,105.34,87.78,47,0.104,22400696
1610612739,CLE,Cleveland,1630241,Sam Merrill,22.80,116.7,112.2,4.4,0,0,0,0,0.043,0.021,6.7,0.964,0.964,0.294,102.11,85.09,48,0.197,22400696
1610612739,CLE,Cleveland,1642281,Jaylon Tyson,18.08,112.8,117.9,-5.1,0.154,0,22.2,0.048,0.143,0.095,0,0.5,0.538,0.171,103.52,86.27,39,0.099,22400696
1610612739,CLE,Cleveland,202684,Tristan Thompson,17.00,97.2,110.8,-13.6,0.231,0,42.9,0.048,0.471,0.237,0,0,0,0.103,103.06,85.88,36,0.032,22400696
1610612739,CLE,Cleveland,1629622,Max Strus,28.03,120.7,124.6,-3.9,0.105,1,12.5,0.065,0.103,0.086,12.5,0.542,0.582,0.197,98.44,82.03,58,0.107,22400718
1610612739,CLE,Cleveland,1630596,Evan Mobley,34.55,116.2,109.5,6.8,0.368,3.5,25.9,0.061,0.159,0.117,7.4,0.719,0.768,0.235,102.81,85.67,74,0.243,22400718
1610612739,CLE,Cleveland,1628386,Jarrett Allen,31.82,110.4,113.6,-3.2,0.24,1.5,40,0.114,0.214,0.169,26.7,0.5,0.564,0.111,100.31,83.59,67,0.143,22400718
1610612739,CLE,Cleveland,1627747,Caris LeVert,21.00,106.8,118.2,-11.4,0,0,0,0,0.08,0.041,20,0,0,0.196,100.57,83.81,44,-0.1,22400718
1610612739,CLE,Cleveland,1629636,Darius Garland,31.50,111.6,123.9,-12.3,0.263,1,16.7,0.029,0.048,0.039,16.7,0.556,0.606,0.309,103.62,86.35,69,0.103,22400718
1610612739,CLE,Cleveland,1627777,Georges Niang,23.02,106,108.5,-2.5,0.067,1,11.1,0.053,0.133,0.102,11.1,0.5,0.5,0.143,101.17,84.31,50,0.043,22400718
1610612739,CLE,Cleveland,1630241,Sam Merrill,27.00,122.4,112.5,9.9,0,0,0,0,0.056,0.034,20,0.75,0.75,0.075,101.33,84.44,58,0.019,22400718
1610612739,CLE,Cleveland,1629660,Ty Jerome,18.75,120,94.7,25.3,0.417,1.25,31.3,0,0.19,0.111,25,0.714,0.781,0.244,99.87,83.22,40,0.21,22400718
1610612739,CLE,Cleveland,1642281,Jaylon Tyson,8.67,126.3,120,6.3,0.111,1,25,0.2,0.1,0.133,25,0,0,0.15,107.98,89.98,19,-0.011,22400718
1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,15.67,121.2,118.2,3,0.143,1,10,0,0,0,10,1.071,1.015,0.257,101.11,84.26,33,0.203,22400718
1610612765,DET,Detroit,1641709,Ausar Thompson,27.43,116.4,111.9,4.5,0.158,3,18.8,0.105,0.133,0.118,6.3,0.4,0.459,0.186,99.72,83.1,55,0.1,22400718
1610612765,DET,Detroit,202699,Tobias Harris,25.35,115.1,100,15.1,0.056,1,8.3,0,0.069,0.032,8.3,0.333,0.405,0.169,102.25,85.21,53,0.055,22400718
1610612765,DET,Detroit,1631105,Jalen Duren,22.00,144.4,127.1,17.4,0,0,0,0.231,0.211,0.222,11.1,0.5,0.5,0.164,101.45,84.55,45,0.065,22400718
1610612765,DET,Detroit,203501,Tim Hardaway Jr.,34.80,119.4,108.2,11.2,0.043,0,7.1,0,0.081,0.036,0,0.75,0.776,0.146,99.99,83.33,72,0.127,22400718
1610612765,DET,Detroit,1630595,Cade Cunningham,37.87,122.8,120.3,2.5,0.429,9,20.5,0,0.2,0.084,2.3,0.431,0.547,0.361,100.12,83.44,79,0.207,22400718
1610612765,DET,Detroit,1630191,Isaiah Stewart,18.12,94.7,92.3,2.4,0.1,1,14.3,0.043,0.227,0.133,14.3,0.75,0.82,0.136,102.01,85,38,0.243,22400718
1610612765,DET,Detroit,1627736,Malik Beasley,25.07,114.5,116.1,-1.5,0.053,1,10,0,0,0,10,0.125,0.125,0.136,106.28,88.56,55,-0.061,22400718
1610612765,DET,Detroit,1631323,Simone Fontecchio,11.10,83.3,129.2,-45.8,0,0,0,0,0.167,0.048,0,0.375,0.375,0.129,103.77,86.47,24,0,22400718
1610612765,DET,Detroit,1641842,Ronald Holland II,19.18,102.6,125,-22.4,0.091,0.5,9.1,0.05,0,0.03,18.2,0.5,0.571,0.217,98.85,82.38,39,0.045,22400718
1610612765,DET,Detroit,1631204,Marcus Sasser,11.18,107.4,129.2,-21.8,0.444,1.33,50,0.083,0,0.045,37.5,0,0,0.125,109.4,91.17,27,0.01,22400718
1610612765,DET,Detroit,1630194,Paul Reed,7.88,82.4,123.5,-41.2,0.333,0,14.3,0.333,0.4,0.353,0,0.583,0.583,0.25,103.51,86.26,17,0.26,22400718
1610612738,BOS,Boston,1627759,Jaylen Brown,28.32,86.9,103.3,-16.4,0.429,1.2,26.1,0.051,0.206,0.123,21.7,0.583,0.621,0.243,102.55,85.46,61,0.156,22400710
1610612738,BOS,Boston,1628369,Jayson Tatum,34.97,108,106.7,1.3,0.333,7,20.6,0,0.1,0.048,2.9,0.37,0.429,0.3,102.96,85.8,75,0.133,22400710
1610612738,BOS,Boston,204001,Kristaps PorziÅ†Ä£is,34.63,95.9,102.8,-6.9,0.1,1,7.7,0.023,0.143,0.082,7.7,0.375,0.437,0.282,100.51,83.75,74,0.098,22400710
1610612738,BOS,Boston,1628401,Derrick White,35.12,89.2,105.5,-16.3,0.118,0,11.8,0.043,0.071,0.056,0,0.714,0.672,0.172,100.47,83.72,74,0.176,22400710
1610612738,BOS,Boston,201950,Jrue Holiday,26.27,73.3,93.1,-19.8,0.067,1,10,0,0.158,0.08,10,0.167,0.387,0.134,107.8,89.83,60,0.089,22400710
1610612738,BOS,Boston,201143,Al Horford,26.53,150,109.3,40.7,0.091,2,13.3,0.115,0.212,0.169,6.7,0.542,0.542,0.2,95.87,79.89,52,0.109,22400710
1610612738,BOS,Boston,1630202,Payton Pritchard,28.82,146.4,112.5,33.9,0.12,1.5,25,0.097,0.094,0.095,16.7,0.643,0.643,0.125,93.28,77.73,56,0.076,22400710
1610612738,BOS,Boston,1628436,Luke Kornet,12.47,162.5,116,46.5,0.273,0,60,0.188,0,0.103,0,1,1,0.061,94.33,78.61,24,0.119,22400710
1610612738,BOS,Boston,1630573,Sam Hauser,12.88,176.9,107.7,69.2,0,0,0,0.083,0.125,0.107,0,0.75,0.75,0.061,96.87,80.72,26,0.036,22400710
1610612739,CLE,Cleveland,1629622,Max Strus,28.75,96.6,83.6,12.9,0.053,1,16.7,0,0.158,0.082,16.7,0.25,0.25,0.074,99.35,82.79,58,0,22400710
1610612739,CLE,Cleveland,1630596,Evan Mobley,27.87,101.6,118.3,-16.7,0.111,2,11.1,0.094,0.056,0.074,5.6,0.214,0.235,0.229,104.21,86.84,61,-0.022,22400710
1610612739,CLE,Cleveland,1628386,Jarrett Allen,32.52,100,85.5,14.5,0.118,2,12.5,0.15,0.286,0.22,6.3,0.545,0.644,0.182,100.38,83.65,67,0.262,22400710
1610612739,CLE,Cleveland,1628378,Donovan Mitchell,36.15,109.3,113,-3.7,0.375,1.2,16.2,0.025,0.2,0.118,13.5,0.56,0.589,0.356,100.91,84.09,75,0.197,22400710
1610612739,CLE,Cleveland,1629636,Darius Garland,34.02,100,89,11,0.188,1,10.3,0,0.023,0.012,10.3,0.475,0.531,0.321,101.6,84.66,71,0.095,22400710
1610612739,CLE,Cleveland,1627747,Caris LeVert,16.60,100,172.7,-72.7,0.214,1.5,30,0.091,0.071,0.083,20,0,0,0.175,96.87,80.72,34,-0.023,22400710
1610612739,CLE,Cleveland,1627777,Georges Niang,25.13,115.1,142.3,-27.2,0,0,0,0,0.08,0.034,0,0.5,0.63,0.081,100.25,83.54,53,0,22400710
1610612739,CLE,Cleveland,1629660,Ty Jerome,15.32,100,130.3,-30.3,0,0,0,0.053,0.13,0.095,0,0.5,0.563,0.108,101.85,84.87,32,0.089,22400710
1610612739,CLE,Cleveland,1630241,Sam Merrill,23.65,130.4,112.8,17.7,0.063,0,14.3,0.037,0.036,0.036,0,0.9,0.949,0.109,94.38,78.65,46,0.137,22400710
1610612737,ATL,Atlanta,1642258,Zaccharie Risacher,25.43,122.8,135.7,-12.9,0.063,0,5.9,0,0.05,0.022,0,0.964,0.901,0.258,106.63,88.86,57,0.173,22400675
1610612737,ATL,Atlanta,1631243,Mouhamed Gueye,15.53,117.1,125,-7.9,0.071,0,12.5,0,0.182,0.071,0,0.571,0.538,0.184,109.7,91.42,35,0.091,22400675
1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,28.13,125.8,133.9,-8.1,0.182,2,22.2,0.148,0.125,0.137,11.1,0.591,0.589,0.206,105.8,88.17,62,0.082,22400675
1610612737,ATL,Atlanta,1630700,Dyson Daniels,30.48,118.2,132.8,-14.7,0.192,5,35.7,0.03,0.273,0.127,7.1,0.438,0.438,0.122,104.71,87.26,66,0.069,22400675
1610612737,ATL,Atlanta,1629027,Trae Young,31.85,119.4,130.1,-10.7,0.4,5,33.3,0,0.034,0.017,6.7,0.375,0.422,0.25,109.26,91.05,72,0.065,22400675
1610612737,ATL,Atlanta,1630811,Keaton Wallace,16.15,87.9,127.3,-39.4,0.3,3,33.3,0,0,0,11.1,0.2,0.2,0.162,98.08,81.73,33,-0.014,22400675
1610612737,ATL,Atlanta,1629631,De'Andre Hunter,30.65,106.2,130.3,-24.1,0.133,0.5,8,0.057,0.111,0.081,16,0.5,0.684,0.311,102.58,85.48,65,0.131,22400675
1610612737,ATL,Atlanta,1630249,VÃ­t KrejÄÃ­,20.82,86.7,132.6,-45.9,0,0,0,0.037,0,0.022,20,0.833,0.773,0.098,104.92,87.43,45,-0.028,22400675
1610612737,ATL,Atlanta,1626204,Larry Nance Jr.,15.15,90.3,133.3,-43,0.222,0,28.6,0.048,0.333,0.152,0,0,0,0.135,101.35,84.46,31,0.023,22400675
1610612737,ATL,Atlanta,1629726,Garrison Mathews,17.38,116.7,124.3,-7.7,0,0,0,0.059,0.235,0.147,0,0.6,0.6,0.122,100.79,83.99,36,0.076,22400675
1610612737,ATL,Atlanta,1631230,Dominick Barlow,4.72,100,111.1,-11.1,0,0,0,0,0.5,0.222,0,0.5,0.5,0.222,91.59,76.33,9,0.167,22400675
1610612737,ATL,Atlanta,1631223,David Roddy,3.70,85.7,100,-14.3,0,0,0,0,0,0,0,0,0,0.143,97.3,81.08,7,-0.091,22400675
1610612739,CLE,Cleveland,1629622,Max Strus,20.58,138.3,119.1,19.1,0.143,1,27.3,0.063,0.19,0.135,27.3,1.1,1.1,0.157,109.6,91.34,47,0.112,22400675
1610612739,CLE,Cleveland,1630596,Evan Mobley,27.12,141.3,112.9,28.4,0.148,4,22.2,0.083,0.276,0.189,5.6,0.583,0.621,0.197,110.63,92.19,63,0.149,22400675
1610612739,CLE,Cleveland,1628386,Jarrett Allen,30.55,128.4,119.1,9.2,0.065,0,28.6,0.136,0.364,0.273,0,1,0.945,0.069,106.06,88.38,67,0.129,22400675
1610612739,CLE,Cleveland,1628378,Donovan Mitchell,27.35,141.3,114.3,27,0.231,6,24,0,0.034,0.019,4,0.625,0.659,0.268,110.57,92.14,63,0.127,22400675
1610612739,CLE,Cleveland,1629636,Darius Garland,30.32,128.4,117.9,10.4,0.304,2.33,22.6,0,0.061,0.036,9.7,0.6,0.623,0.333,106.08,88.4,67,0.121,22400675
1610612739,CLE,Cleveland,1627777,Georges Niang,17.88,150,82.9,67.1,0,0,0,0.067,0.083,0.077,0,0.5,0.644,0.2,95.28,79.4,36,0.057,22400675
1610612739,CLE,Cleveland,1629660,Ty Jerome,26.07,134,96.2,37.8,0.333,6,33.3,0,0.065,0.037,5.6,0.864,0.874,0.203,96.68,80.56,53,0.217,22400675
1610612739,CLE,Cleveland,1630241,Sam Merrill,23.72,130.6,108.2,22.4,0.174,4,36.4,0.1,0.036,0.063,9.1,0.333,0.333,0.127,99.17,82.64,49,0.039,22400675
1610612739,CLE,Cleveland,1642281,Jaylon Tyson,16.75,105.7,125.7,-20,0,0,0,0.067,0.25,0.161,0,0.722,0.759,0.25,100.3,83.58,35,0.178,22400675
1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,8.57,105.3,121.1,-15.8,0.143,1,33.3,0,0,0,33.3,1,1,0.091,106.46,88.72,19,0.027,22400675
1610612739,CLE,Cleveland,202684,Tristan Thompson,3.70,100,85.7,14.3,0,0,0,0,0.75,0.375,0,0,0,0,97.3,81.08,8,0.273,22400675
1610612739,CLE,Cleveland,1641734,Emoni Bates,3.70,100,85.7,14.3,0.333,0,50,0,0,0,0,0,0,0.1,97.3,81.08,8,0,22400675
1610612739,CLE,Cleveland,1630550,JT Thor,3.70,100,85.7,14.3,0,0,0,0,0,0,0,0,0,0.1,97.3,81.08,8,-0.091,22400675
1610612765,DET,Detroit,1641709,Ausar Thompson,20.28,81.4,107.1,-25.7,0.125,2,22.2,0.107,0.15,0.125,11.1,0,0,0.135,100.58,83.81,43,0.013,22400649
1610612765,DET,Detroit,202699,Tobias Harris,27.35,86.2,120.7,-34.5,0.053,0,10,0,0.071,0.031,0,0.111,0.111,0.132,101.79,84.83,58,-0.045,22400649
1610612765,DET,Detroit,1631105,Jalen Duren,28.50,88.3,114.8,-26.4,0.059,0.33,6.3,0.175,0.321,0.235,18.8,0.545,0.505,0.205,101.89,84.91,60,0.136,22400649
1610612765,DET,Detroit,203501,Tim Hardaway Jr.,31.37,103.2,122.6,-19.4,0.083,0,20,0,0.094,0.043,0,0.5,0.5,0.108,94.88,79.06,62,0.052,22400649
1610612765,DET,Detroit,1630595,Cade Cunningham,32.78,80.3,101.5,-21.2,0.5,3.5,18.9,0,0.081,0.036,5.4,0.346,0.396,0.375,98.1,81.75,66,0.094,22400649
1610612765,DET,Detroit,1627736,Malik Beasley,22.73,91.8,120.8,-29,0.2,2,13.3,0,0.148,0.07,6.7,0.773,0.771,0.232,102.4,85.34,49,0.209,22400649
1610612765,DET,Detroit,1631323,Simone Fontecchio,18.75,105.6,108.3,-2.8,0.077,0,14.3,0,0.136,0.075,0,0.333,0.333,0.154,92.16,76.8,36,0.056,22400649
1610612765,DET,Detroit,1630191,Isaiah Stewart,16.13,106.5,112.9,-6.5,0.111,0.33,14.3,0,0.2,0.108,42.9,1,0.872,0.176,92.23,76.86,31,0.075,22400649
1610612765,DET,Detroit,1631204,Marcus Sasser,18.60,105.3,121.1,-15.8,0.455,0,38.5,0,0,0,0,0.625,0.652,0.195,98.06,81.72,38,0.137,22400649
1610612765,DET,Detroit,1641842,Ronald Holland II,15.88,106.9,110.3,-3.4,0.091,0,14.3,0.095,0.1,0.098,0,0.333,0.333,0.158,87.64,73.03,29,0.037,22400649
1610612765,DET,Detroit,1631111,Wendell Moore Jr.,4.25,100,71.4,28.6,0,0,0,0,0,0,0,0.75,0.75,0.222,84.71,70.59,8,0.167,22400649
1610612765,DET,Detroit,1630194,Paul Reed,3.37,83.3,83.3,0,0.5,0,100,0,0,0,0,0,0,0,85.54,71.29,6,0.125,22400649
1610612739,CLE,Cleveland,1629622,Max Strus,26.20,119.3,87.3,32,0.095,2,16.7,0.038,0.179,0.123,8.3,0.556,0.556,0.156,102.6,85.5,57,0.12,22400649
1610612739,CLE,Cleveland,1630596,Evan Mobley,27.95,114.8,98.3,16.4,0.143,0,21.4,0.167,0.29,0.23,0,0.444,0.491,0.155,103.04,85.87,61,0.17,22400649
1610612739,CLE,Cleveland,1628386,Jarrett Allen,30.78,111.1,84.4,26.7,0.182,2,21.1,0.1,0.186,0.151,10.5,0.6,0.593,0.205,99.01,82.51,63,0.157,22400649
1610612739,CLE,Cleveland,1628378,Donovan Mitchell,30.90,116.4,95.4,21,0.273,6,27.3,0,0.056,0.029,4.5,0.583,0.696,0.205,102.52,85.44,67,0.172,22400649
1610612739,CLE,Cleveland,1629636,Darius Garland,31.47,115.2,90.6,24.5,0.333,2.33,23.3,0.032,0.091,0.067,10,0.5,0.541,0.307,99.15,82.63,66,0.155,22400649
1610612739,CLE,Cleveland,1629660,Ty Jerome,23.27,97.8,95.5,2.3,0.3,0,21.4,0.034,0.036,0.035,0,0.682,0.682,0.2,91.81,76.5,45,0.192,22400649
1610612739,CLE,Cleveland,1627777,Georges Niang,19.67,89.5,87.2,2.3,0,0,0,0.04,0.077,0.059,18.2,0.167,0.167,0.239,93.97,78.31,38,-0.17,22400649
1610612739,CLE,Cleveland,1630241,Sam Merrill,22.82,113.3,107,6.4,0,0,0,0,0.148,0.074,0,0.667,0.667,0.109,92.56,77.14,45,0.094,22400649
1610612739,CLE,Cleveland,1642281,Jaylon Tyson,13.97,123.1,107.7,15.4,0.182,0,28.6,0,0.125,0.063,0,0.375,0.512,0.147,89.36,74.46,26,0.091,22400649
1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,6.25,130.8,125,5.8,0,0,0,0,0.143,0.077,0,0,0,0,96,80,13,0.034,22400649
1610612739,CLE,Cleveland,1641734,Emoni Bates,3.37,83.3,83.3,0,1,0,50,0,0,0,0,0,0,0.125,85.54,71.29,6,0,22400649
1610612739,CLE,Cleveland,202684,Tristan Thompson,3.37,83.3,83.3,0,0,0,0,0,0.25,0.125,0,0,0,0.125,85.54,71.29,6,0,22400649
1610612745,HOU,Houston,1641708,Amen Thompson,41.27,140.2,123.1,17.2,0.313,3.33,32.3,0.103,0.227,0.169,9.7,0.615,0.661,0.21,103.52,86.27,87,0.165,22400640
1610612745,HOU,Houston,1628415,Dillon Brooks,32.57,137.3,128.6,8.7,0,0,0,0.032,0.161,0.097,10,0.688,0.732,0.13,100.95,84.12,67,0.086,22400640
1610612745,HOU,Houston,1630578,Alperen Sengun,32.60,135.9,139.1,-3.1,0.136,0,11.5,0.1,0.179,0.138,0,0.559,0.572,0.311,94.24,78.53,64,0.113,22400640
1610612745,HOU,Houston,1630224,Jalen Green,36.07,138.5,130.4,8.1,0.148,2,16,0,0.077,0.041,8,0.594,0.681,0.239,104.5,87.08,78,0.101,22400640
1610612745,HOU,Houston,1627832,Fred VanVleet,38.28,132.5,138,-5.5,0.207,3,27.3,0.026,0.059,0.041,9.1,0.692,0.72,0.178,97.81,81.5,77,0.099,22400640
1610612745,HOU,Houston,1631106,Tari Eason,21.53,140.9,132.6,8.3,0,0,0,0.05,0.111,0.079,0,0.667,0.667,0.059,100.3,83.58,44,0.019,22400640
1610612745,HOU,Houston,1641715,Cam Whitmore,10.43,114.3,109.1,5.2,0.1,1,25,0,0.091,0.045,25,0.5,0.5,0.111,98.91,82.43,21,0.023,22400640
1610612745,HOU,Houston,203500,Steven Adams,14.97,133.3,112.1,21.2,0.2,2,15.4,0.143,0.118,0.129,7.7,0.667,0.703,0.282,105.81,88.18,33,0.21,22400640
1610612745,HOU,Houston,1630256,Jae'Sean Tate,12.28,130.8,120,10.8,0,0,0,0.167,0.077,0.12,16.7,0.75,0.717,0.194,99.62,83.02,26,0.043,22400640
1610612739,CLE,Cleveland,1629622,Max Strus,34.83,141.1,141.4,-0.3,0.094,0,27.3,0.033,0.258,0.148,0,0.875,0.875,0.098,98.54,82.11,73,0.102,22400640
1610612739,CLE,Cleveland,1630596,Evan Mobley,28.97,115.2,134.9,-19.8,0.04,0.5,7.7,0.03,0.25,0.131,15.4,0.375,0.359,0.164,106.88,89.07,66,0.035,22400640
1610612739,CLE,Cleveland,1628386,Jarrett Allen,28.93,139.3,127.3,12,0.08,2,25,0.043,0.148,0.1,12.5,0.8,0.8,0.094,92.08,76.74,56,0.065,22400640
1610612739,CLE,Cleveland,1628378,Donovan Mitchell,37.12,128,135.9,-7.8,0.28,7,18.4,0.025,0.083,0.053,2.6,0.481,0.533,0.341,103.46,86.21,82,0.124,22400640
1610612739,CLE,Cleveland,1629636,Darius Garland,36.03,133.8,136.1,-2.3,0.375,3,24.3,0.103,0,0.048,8.1,0.727,0.778,0.333,97.24,81.04,74,0.206,22400640
1610612739,CLE,Cleveland,1629660,Ty Jerome,17.65,110.3,143.2,-33,0.231,3,21.4,0.091,0.118,0.103,7.1,0.125,0.307,0.244,103.32,86.1,39,0.024,22400640
1610612739,CLE,Cleveland,1627777,Georges Niang,28.52,129.7,133.3,-3.6,0.053,0,9.1,0,0.129,0.063,0,1.111,1.063,0.137,106.87,89.06,64,0.137,22400640
1610612739,CLE,Cleveland,1630241,Sam Merrill,17.43,102.7,150,-47.3,0.154,0,40,0.05,0.059,0.054,0,0.5,0.5,0.071,100.5,83.75,37,0.044,22400640
1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,5.35,118.2,120,-1.8,0,0,0,0,0.167,0.125,66.7,0,0,0.25,94.21,78.5,11,-0.064,22400640
1610612739,CLE,Cleveland,202684,Tristan Thompson,5.17,170,127.3,42.7,0,0,0,0,0,0,100,0,0,0.091,97.55,81.29,10,-0.238,22400640
1610612739,CLE,Cleveland,1629622,Max Strus,27.42,131.7,124.2,7.5,0.077,0,22.2,0.08,0.208,0.143,0,0.429,0.429,0.104,106.82,89.01,60,0.056,22400631
1610612739,CLE,Cleveland,1629731,Dean Wade,19.73,114.6,125.6,-10.9,0.235,0,57.1,0.05,0.067,0.057,0,0.333,0.333,0.065,102.17,85.14,41,0.046,22400631
1610612739,CLE,Cleveland,1628386,Jarrett Allen,33.88,118.1,113.9,4.2,0.042,0.33,7.7,0.081,0.206,0.141,23.1,0.5,0.45,0.145,102.01,85.01,72,0.054,22400631
1610612739,CLE,Cleveland,1628378,Donovan Mitchell,33.40,125,122.5,2.5,0.368,1.75,18.4,0.029,0.057,0.043,10.5,0.674,0.698,0.36,102.75,85.63,72,0.183,22400631
1610612739,CLE,Cleveland,1629636,Darius Garland,32.37,127.1,129.2,-2,0.333,3.5,22.6,0,0.033,0.016,6.5,0.571,0.594,0.304,105.29,87.74,70,0.117,22400631
1610612739,CLE,Cleveland,1629660,Ty Jerome,33.33,133.8,137.1,-3.3,0.143,1,13.6,0,0.086,0.043,13.6,1.071,1.047,0.229,101.52,84.6,71,0.193,22400631
1610612739,CLE,Cleveland,1627777,Georges Niang,17.83,117.1,162.5,-45.4,0.143,2,22.2,0,0.176,0.079,11.1,0.417,0.417,0.146,109.05,90.88,41,0.03,22400631
1610612739,CLE,Cleveland,1630241,Sam Merrill,18.58,136.8,127.8,9.1,0.125,2,22.2,0.059,0.05,0.054,11.1,0.5,0.615,0.156,95.57,79.64,38,0.071,22400631
1610612739,CLE,Cleveland,202684,Tristan Thompson,9.93,140,163.2,-23.2,0.182,1,50,0.333,0.222,0.267,50,0,0,0.083,94.23,78.52,20,0.024,22400631
1610612739,CLE,Cleveland,1642281,Jaylon Tyson,13.53,128,111.5,16.5,0,0,0,0,0.182,0.087,0,0.75,0.75,0.069,90.44,75.37,25,0.078,22400631
1610612755,PHI,Philadelphia,202331,Paul George,36.20,121.5,120.5,1,0.143,0.5,9.7,0.029,0.103,0.068,19.4,0.667,0.672,0.304,104.09,86.74,79,0.115,22400631
1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,39.13,133.3,117.3,16,0.1,0.75,12.5,0.189,0.143,0.165,16.7,0.531,0.604,0.216,99.35,82.79,81,0.103,22400631
1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,35.60,120.3,126,-5.8,0.12,1,15.8,0.088,0.286,0.188,15.8,0.417,0.466,0.19,99.08,82.57,74,0.081,22400631
1610612755,PHI,Philadelphia,201569,Eric Gordon,37.67,136.7,118.5,18.2,0.1,3,23.1,0,0,0,7.7,0.875,0.845,0.11,101.95,84.96,79,0.065,22400631
1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,39.57,142.2,131,11.2,0.241,3.5,23.3,0,0.073,0.038,6.7,0.611,0.688,0.232,101.3,84.41,83,0.143,22400631
1610612755,PHI,Philadelphia,1641737,Adem Bona,10.08,161.9,138.1,23.8,0,0,0,0.1,0.125,0.111,33.3,1,1.064,0.107,99.95,83.29,21,0.093,22400631
1610612755,PHI,Philadelphia,1642348,Justin Edwards,25.95,133.3,144.6,-11.3,0.053,1,7.7,0.138,0.087,0.115,7.7,0.688,0.705,0.182,101.73,84.78,54,0.097,22400631
1610612755,PHI,Philadelphia,1630288,Jeff Dowtin Jr.,15.80,106.1,145.5,-39.4,0.273,0,50,0,0.067,0.034,0,0.833,0.833,0.081,100.31,83.59,33,0.102,22400631
1610612739,CLE,Cleveland,1629622,Max Strus,22.77,119.1,119.1,0,0.263,5,41.7,0.037,0,0.022,8.3,0.417,0.417,0.121,99.09,82.58,47,0.045,22400615
1610612739,CLE,Cleveland,1629731,Dean Wade,30.60,120,101.6,18.4,0.125,0,27.3,0.065,0.176,0.123,0,0.5,0.5,0.114,94.93,79.11,60,0.095,22400615
1610612739,CLE,Cleveland,1628386,Jarrett Allen,32.18,112.5,107.7,4.8,0.143,1,16.7,0.139,0.25,0.191,16.7,0.636,0.69,0.19,96.22,80.19,64,0.207,22400615
1610612739,CLE,Cleveland,1628378,Donovan Mitchell,35.05,137.3,110.6,26.7,0.107,3,11.1,0.051,0.024,0.038,3.7,0.357,0.409,0.276,91.07,75.89,67,0.049,22400615
1610612739,CLE,Cleveland,1629636,Darius Garland,33.28,110.3,120.6,-10.3,0.294,1.67,16.1,0.029,0.032,0.03,9.7,0.548,0.53,0.329,98.07,81.72,68,0.121,22400615
1610612739,CLE,Cleveland,1627777,Georges Niang,20.42,100,128.6,-28.6,0,0,0,0.067,0.13,0.094,12.5,0.571,0.571,0.148,98.78,82.32,42,0.062,22400615
1610612739,CLE,Cleveland,1629660,Ty Jerome,24.82,108.2,104.1,4.1,0,0,0,0.059,0.063,0.061,18.8,0.625,0.676,0.258,94.78,78.98,49,0.184,22400615
1610612739,CLE,Cleveland,1630241,Sam Merrill,22.88,108.9,111.4,-2.5,0.188,3,23.1,0.107,0.063,0.083,7.7,0.389,0.389,0.179,93.38,77.81,45,0.061,22400615
1610612739,CLE,Cleveland,202684,Tristan Thompson,12.98,111.5,140,-28.5,0.273,0,75,0.118,0.059,0.088,0,0,0,0.031,94.27,78.56,26,0.036,22400615
1610612739,CLE,Cleveland,1642281,Jaylon Tyson,5.05,0,100,-100,0,0,0,0,0.2,0.077,0,0,0,0.077,118.81,99.01,12,0.2,22400615
1610612745,HOU,Houston,1628415,Dillon Brooks,32.00,110.9,112.3,-1.4,0.04,0,20,0,0,0,0,0.333,0.515,0.052,96.75,80.63,64,0,22400615
1610612745,HOU,Houston,1641708,Amen Thompson,36.32,108.6,122.9,-14.3,0.19,0.8,16,0.214,0.179,0.198,20,0.5,0.504,0.223,92.52,77.1,70,0.148,22400615
1610612745,HOU,Houston,1630578,Alperen Sengun,29.27,118.6,110,8.6,0.211,1.33,17.4,0.077,0.281,0.19,13,0.538,0.575,0.268,97.61,81.34,59,0.162,22400615
1610612745,HOU,Houston,1630224,Jalen Green,33.38,110.4,135.8,-25.4,0.217,1.67,20.8,0,0.051,0.028,12.5,0.313,0.313,0.226,96.36,80.3,67,-0.007,22400615
