TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,Player_ID,PLAYER_NAME,MINS,SPD,DIST,TCHS,PASS,CFGA,UFGA,DFGA,Game_ID
1610612758,SAC,Sacramento,203926,Doug McDermott,10.63,4.45,0.86,13,7,0,5,0,22400209
1610612758,SAC,Sacramento,1626168,Trey Lyles,17.43,4.38,1.37,31,22,2,4,2,22400209
1610612758,SAC,Sacramento,1629162,Jordan McLaughlin,1.87,5.31,0.17,1,1,0,0,0,22400209
1610612756,PHX,Phoenix,203078,Bradley Beal,38.13,4.21,2.89,75,49,5,13,3,22400209
1610612756,PHX,Phoenix,1642346,Ryan Dunn,21.25,4.68,1.74,20,13,3,4,2,22400209
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,15.18,4.49,1.14,35,30,1,3,3,22400209
1610612756,PHX,Phoenix,1626164,Devin Booker,43.27,3.85,2.95,83,54,5,17,0,22400209
1610612756,PHX,Phoenix,1626145,Tyus Jones,40.30,4.34,3.11,82,67,2,12,3,22400209
1610612756,PHX,Phoenix,1626220,Royce O'Neale,28.37,4.27,2.18,66,47,5,9,0,22400209
1610612756,PHX,Phoenix,1629006,Josh Okogie,15.98,4.6,1.33,26,15,3,4,1,22400209
1610612756,PHX,Phoenix,1628960,Grayson Allen,26.68,4.4,2.13,44,27,1,12,1,22400209
1610612756,PHX,Phoenix,203486,Mason Plumlee,25.73,4.46,2.11,37,32,2,0,7,22400209
1610612756,PHX,Phoenix,1642345,Oso Ighodaro,10.10,4.18,0.76,12,8,2,2,0,22400209
1610612756,PHX,Phoenix,203078,Bradley Beal,36.43,3.9,2.52,74,54,3,14,2,22400190
1610612756,PHX,Phoenix,201142,Kevin Durant,36.97,3.66,2.41,62,40,8,6,2,22400190
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,33.67,4.07,2.4,70,54,7,5,6,22400190
1610612756,PHX,Phoenix,1626164,Devin Booker,34.53,3.84,2.34,55,37,4,9,0,22400190
1610612756,PHX,Phoenix,1626145,Tyus Jones,31.12,4.3,2.34,78,62,6,7,2,22400190
1610612756,PHX,Phoenix,1626220,Royce O'Neale,29.12,4.3,2.22,57,47,1,7,2,22400190
1610612756,PHX,Phoenix,203486,Mason Plumlee,14.32,4.66,1.21,21,16,2,0,3,22400190
1610612756,PHX,Phoenix,1628960,Grayson Allen,18.58,4.35,1.46,22,16,1,3,0,22400190
1610612756,PHX,Phoenix,1629006,Josh Okogie,5.27,4.64,0.43,9,4,1,2,0,22400190
1610612742,DAL,Dallas,202691,Klay Thompson,33.77,4.24,2.52,32,15,4,9,1,22400190
1610612742,DAL,Dallas,1630230,Naji Marshall,29.33,4.36,2.28,46,30,3,9,1,22400190
1610612742,DAL,Dallas,1629655,Daniel Gafford,23.13,4.25,1.74,30,22,5,2,6,22400190
1610612742,DAL,Dallas,202681,Kyrie Irving,40.77,3.82,2.75,64,40,6,11,2,22400190
1610612742,DAL,Dallas,1629029,Luka DonÄiÄ‡,42.18,3.6,2.71,68,36,5,20,2,22400190
1610612742,DAL,Dallas,203915,Spencer Dinwiddie,28.35,3.66,1.85,25,23,0,2,1,22400190
1610612742,DAL,Dallas,1641765,Olivier-Maxence Prosper,3.27,4.99,0.28,3,2,1,0,0,22400190
1610612742,DAL,Dallas,203939,Dwight Powell,24.87,4.56,2.01,30,27,0,1,3,22400190
1610612742,DAL,Dallas,1629656,Quentin Grimes,9.35,4.23,0.7,7,6,1,0,3,22400190
1610612742,DAL,Dallas,1630702,Jaden Hardy,3.48,4.59,0.27,2,2,0,0,0,22400190
1610612742,DAL,Dallas,1630556,Kessler Edwards,1.50,4.18,0.11,5,3,0,1,0,22400190
1610612755,PHI,Philadelphia,202331,Paul George,31.60,4.22,2.37,70,45,4,10,2,22400167
1610612755,PHI,Philadelphia,1628997,Caleb Martin,39.03,4.35,3.03,51,44,0,6,5,22400167
1610612755,PHI,Philadelphia,203083,Andre Drummond,15.05,4.27,1.13,29,17,4,1,5,22400167
1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,32.48,4.3,2.47,33,20,3,7,2,22400167
1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,40.93,4.35,3.17,92,66,4,18,1,22400167
1610612755,PHI,Philadelphia,200768,Kyle Lowry,27.77,4.06,2.02,53,45,1,7,1,22400167
1610612755,PHI,Philadelphia,201569,Eric Gordon,17.65,3.74,1.19,22,14,2,4,0,22400167
1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,30.03,4.16,2.23,50,33,4,10,4,22400167
1610612755,PHI,Philadelphia,1630231,KJ Martin,2.47,4,0.18,2,2,0,0,0,22400167
1610612755,PHI,Philadelphia,1642272,Jared McCain,2.98,4.7,0.25,3,1,1,1,1,22400167
1610612756,PHX,Phoenix,203078,Bradley Beal,34.05,4.35,2.63,47,34,2,8,2,22400167
1610612756,PHX,Phoenix,201142,Kevin Durant,38.55,3.61,2.46,69,44,10,10,2,22400167
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,28.43,4.19,2.12,56,40,3,5,6,22400167
1610612756,PHX,Phoenix,1626164,Devin Booker,38.22,3.93,2.69,58,32,8,10,2,22400167
1610612756,PHX,Phoenix,1626145,Tyus Jones,28.58,4.23,2.14,54,43,2,3,1,22400167
1610612756,PHX,Phoenix,1626220,Royce O'Neale,23.67,4.21,1.79,49,37,4,5,3,22400167
1610612756,PHX,Phoenix,203486,Mason Plumlee,14.35,4.55,1.16,18,14,2,1,0,22400167
1610612756,PHX,Phoenix,1628960,Grayson Allen,23.70,4.22,1.79,29,20,0,6,1,22400167
1610612756,PHX,Phoenix,1642346,Ryan Dunn,10.45,4.53,0.86,13,10,0,3,0,22400167
1610612757,POR,Portland,1641739,Toumani Camara,34.40,4.78,2.84,39,29,4,5,1,22400149
1610612757,POR,Portland,203924,Jerami Grant,39.10,4.09,2.77,42,17,9,14,1,22400149
1610612757,POR,Portland,1629028,Deandre Ayton,30.43,3.84,1.99,47,32,6,7,2,22400149
1610612757,POR,Portland,1630166,Deni Avdija,32.32,4.41,2.46,54,38,3,9,4,22400149
1610612757,POR,Portland,1629014,Anfernee Simons,40.55,4.22,2.95,76,48,10,15,1,22400149
1610612757,POR,Portland,1630703,Scoot Henderson,17.02,4.78,1.45,48,35,5,6,0,22400149
1610612757,POR,Portland,1631200,Kris Murray,13.35,4.7,1.11,10,6,3,1,1,22400149
1610612757,POR,Portland,1642270,Donovan Clingan,13.70,4.47,1.1,25,20,1,2,1,22400149
1610612757,POR,Portland,1641712,Rayan Rupert,7.45,4.7,0.65,11,7,3,1,0,22400149
1610612757,POR,Portland,1630625,Dalano Banton,11.68,4.3,0.9,16,9,2,5,0,22400149
1610612756,PHX,Phoenix,203078,Bradley Beal,33.95,4.31,2.52,58,40,2,11,3,22400149
1610612756,PHX,Phoenix,201142,Kevin Durant,37.87,3.92,2.56,62,38,5,11,0,22400149
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,24.02,4.25,1.7,46,38,3,3,6,22400149
1610612756,PHX,Phoenix,1626164,Devin Booker,36.03,4.09,2.58,71,41,10,13,4,22400149
1610612756,PHX,Phoenix,1626145,Tyus Jones,28.72,4.44,2.19,71,57,1,9,0,22400149
1610612756,PHX,Phoenix,1642346,Ryan Dunn,13.70,4.28,1.07,14,9,1,3,0,22400149
1610612756,PHX,Phoenix,1626220,Royce O'Neale,22.93,4.42,1.82,44,36,1,5,6,22400149
1610612756,PHX,Phoenix,1628960,Grayson Allen,18.53,4.46,1.46,36,22,4,8,3,22400149
1610612756,PHX,Phoenix,203486,Mason Plumlee,16.50,4.46,1.32,28,21,2,0,4,22400149
1610612756,PHX,Phoenix,1628420,MontÃ© Morris,7.75,4.44,0.61,15,14,0,1,0,22400149
1610612756,PHX,Phoenix,1642346,Ryan Dunn,34.32,4.5,2.66,29,17,1,11,3,22400131
1610612756,PHX,Phoenix,201142,Kevin Durant,38.68,3.7,2.56,67,45,6,7,4,22400131
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,23.08,4.1,1.66,48,37,4,2,5,22400131
1610612756,PHX,Phoenix,1626164,Devin Booker,37.78,4.02,2.73,66,36,5,13,5,22400131
1610612756,PHX,Phoenix,1626145,Tyus Jones,33.18,4.3,2.53,71,57,3,5,2,22400131
1610612756,PHX,Phoenix,1626220,Royce O'Neale,28.62,4.23,2.2,49,38,1,7,2,22400131
1610612756,PHX,Phoenix,1628960,Grayson Allen,18.92,4.44,1.54,27,19,3,5,2,22400131
1610612756,PHX,Phoenix,1628420,MontÃ© Morris,3.45,4.64,0.29,6,5,0,1,0,22400131
1610612756,PHX,Phoenix,203486,Mason Plumlee,17.38,4.37,1.38,35,25,6,1,2,22400131
1610612756,PHX,Phoenix,1642345,Oso Ighodaro,4.58,3.94,0.32,8,6,1,0,1,22400131
1610612746,LAC,LA,1629611,Terance Mann,31.18,4.54,2.53,44,34,3,5,4,22400131
1610612746,LAC,LA,1627884,Derrick Jones Jr.,24.32,4.39,1.92,30,19,4,6,0,22400131
1610612746,LAC,LA,1627826,Ivica Zubac,35.53,4,2.5,62,46,6,4,4,22400131
1610612746,LAC,LA,1626181,Norman Powell,30.63,4.34,2.39,50,23,7,14,0,22400131
1610612746,LAC,LA,201935,James Harden,35.68,3.65,2.33,98,66,4,15,1,22400131
1610612746,LAC,LA,1630539,Kai Jones,9.77,4.75,0.85,13,11,0,1,2,22400131
1610612746,LAC,LA,1629645,Kevin Porter Jr.,17.37,4.56,1.42,41,25,3,9,2,22400131
1610612746,LAC,LA,1627739,Kris Dunn,23.53,4.29,1.81,46,41,1,4,4,22400131
1610612746,LAC,LA,201587,Nicolas Batum,21.52,4.21,1.67,29,24,1,3,2,22400131
1610612746,LAC,LA,1629599,Amir Coffey,10.47,3.88,0.73,8,4,0,3,0,22400131
1610612747,LAL,Los Angeles,1629060,Rui Hachimura,31.35,4.09,2.21,34,19,10,5,4,22400111
1610612747,LAL,Los Angeles,2544,LeBron James,35.80,3.71,2.48,80,57,3,11,1,22400111
1610612747,LAL,Los Angeles,203076,Anthony Davis,35.50,3.76,2.4,76,46,15,9,3,22400111
1610612747,LAL,Los Angeles,1630559,Austin Reaves,37.85,4.21,2.86,81,59,4,11,3,22400111
1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,33.33,4.2,2.5,71,54,3,10,1,22400111
1610612747,LAL,Los Angeles,1631108,Max Christie,23.17,4.4,1.84,24,18,2,2,3,22400111
1610612747,LAL,Los Angeles,1629216,Gabe Vincent,19.28,4.19,1.47,15,11,1,2,3,22400111
1610612747,LAL,Los Angeles,1629637,Jaxson Hayes,12.50,4.07,0.92,20,17,0,0,0,22400111
1610612747,LAL,Los Angeles,1642261,Dalton Knecht,11.23,4.4,0.9,13,10,1,2,1,22400111
1610612756,PHX,Phoenix,203078,Bradley Beal,35.32,3.96,2.51,63,44,3,11,6,22400111
1610612756,PHX,Phoenix,201142,Kevin Durant,38.15,3.74,2.57,69,43,6,14,5,22400111
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,15.13,4.44,1.18,27,19,4,2,3,22400111
1610612756,PHX,Phoenix,1626164,Devin Booker,39.42,3.98,2.81,64,31,12,11,1,22400111
1610612756,PHX,Phoenix,1626145,Tyus Jones,30.67,4.42,2.41,69,57,2,6,1,22400111
1610612756,PHX,Phoenix,1628960,Grayson Allen,12.30,4.23,0.94,13,10,0,2,1,22400111
1610612756,PHX,Phoenix,203486,Mason Plumlee,26.27,4.02,1.93,26,24,0,0,9,22400111
1610612756,PHX,Phoenix,1628420,MontÃ© Morris,2.63,3.77,0.18,3,3,0,0,0,22400111
1610612756,PHX,Phoenix,1626220,Royce O'Neale,24.73,4.17,1.88,47,34,2,7,1,22400111
1610612756,PHX,Phoenix,1642346,Ryan Dunn,15.40,4.36,1.24,17,12,0,5,4,22400111
1610612756,PHX,Phoenix,203078,Bradley Beal,38.47,4.21,2.91,42,26,4,8,2,22400071
1610612756,PHX,Phoenix,201142,Kevin Durant,43.67,3.71,2.9,79,49,11,6,3,22400071
1610612756,PHX,Phoenix,203994,Jusuf NurkiÄ‡,22.33,4.34,1.71,54,42,1,4,5,22400071
1610612756,PHX,Phoenix,1626164,Devin Booker,32.13,4.08,2.33,51,35,1,8,2,22400071
1610612756,PHX,Phoenix,1626145,Tyus Jones,35.08,4.27,2.68,82,65,2,8,4,22400071
1610612756,PHX,Phoenix,203486,Mason Plumlee,14.22,4.44,1.13,19,13,2,0,6,22400071
1610612756,PHX,Phoenix,1626220,Royce O'Neale,24.22,4.27,1.88,43,34,1,4,1,22400071
1610612756,PHX,Phoenix,1628420,MontÃ© Morris,12.55,4.27,0.97,22,16,2,3,1,22400071
1610612756,PHX,Phoenix,1642346,Ryan Dunn,8.73,4.39,0.71,12,7,2,3,2,22400071
1610612756,PHX,Phoenix,1642345,Oso Ighodaro,12.23,4.2,0.92,20,17,0,1,2,22400071
1610612756,PHX,Phoenix,1628960,Grayson Allen,21.37,4.33,1.67,27,17,1,6,1,22400071
1610612746,LAC,LA,1629611,Terance Mann,27.10,4.3,2.06,35,24,1,5,0,22400071
1610612746,LAC,LA,1627884,Derrick Jones Jr.,29.00,4.24,2.22,40,32,0,6,1,22400071
1610612746,LAC,LA,1627826,Ivica Zubac,33.82,3.98,2.39,67,47,9,4,5,22400071
1610612746,LAC,LA,1626181,Norman Powell,39.60,4.11,2.91,39,15,8,8,2,22400071
1610612746,LAC,LA,201935,James Harden,39.85,3.65,2.62,94,56,11,17,0,22400071
1610612746,LAC,LA,1630539,Kai Jones,13.00,4.67,1.09,17,11,4,1,2,22400071
1610612746,LAC,LA,201587,Nicolas Batum,23.63,4.18,1.8,32,29,0,2,3,22400071
1610612746,LAC,LA,1629645,Kevin Porter Jr.,12.95,4.48,1.05,26,14,2,6,1,22400071
1610612746,LAC,LA,1627739,Kris Dunn,20.27,4.36,1.6,38,33,2,2,0,22400071
1610612746,LAC,LA,1629599,Amir Coffey,25.82,4.31,1.99,23,18,0,4,2,22400071
1610612762,UTA,Utah,1641729,Brice Sensabaugh,36.77,3.95,2.61,55,31,4,13,5,22401195
1610612762,UTA,Utah,1630548,Johnny Juzang,27.55,4.71,2.33,40,26,1,10,3,22401195
1610612762,UTA,Utah,1642271,Kyle Filipowski,28.52,4.26,2.18,48,34,5,8,10,22401195
1610612762,UTA,Utah,1630531,Jaden Springer,6.13,4.28,0.46,6,4,0,1,0,22401195
1610612762,UTA,Utah,1641718,Keyonte George,48.00,3.93,3.37,124,89,8,15,2,22401195
1610612762,UTA,Utah,1629004,Svi Mykhailiuk,39.38,3.95,2.79,43,33,1,8,4,22401195
1610612762,UTA,Utah,1630695,Micah Potter,29.07,4.15,2.16,45,37,2,5,7,22401195
1610612762,UTA,Utah,1631131,Oscar Tshiebwe,24.58,4.2,1.83,38,25,3,5,8,22401195
1610612750,MIN,Minnesota,1630183,Jaden McDaniels,25.12,4.23,1.89,29,16,5,2,1,22401195
1610612750,MIN,Minnesota,203944,Julius Randle,32.97,3.8,2.26,55,39,3,8,4,22401195
1610612750,MIN,Minnesota,203497,Rudy Gobert,38.47,4.2,2.86,44,24,12,4,6,22401195
1610612750,MIN,Minnesota,1630162,Anthony Edwards,40.25,3.73,2.69,87,48,12,19,3,22401195
1610612750,MIN,Minnesota,201144,Mike Conley,14.97,4.38,1.17,32,28,1,2,0,22401195
1610612750,MIN,Minnesota,1629675,Naz Reid,24.57,4.09,1.8,38,26,5,5,1,22401195
1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,28.30,4.03,2.05,46,34,2,8,2,22401195
1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,32.67,4.18,2.44,64,54,1,8,2,22401195
1610612750,MIN,Minnesota,1641740,Jaylen Clark,2.70,4.18,0.2,2,1,1,0,0,22401195
1610612751,BKN,Brooklyn,1630592,Jalen Wilson,35.20,4.27,2.65,54,40,2,10,2,22401179
1610612751,BKN,Brooklyn,1630570,Trendon Watford,31.97,4.09,2.33,73,55,10,5,6,22401179
1610612751,BKN,Brooklyn,1631166,Drew Timme,39.68,4.23,2.96,59,37,11,10,3,22401179
1610612751,BKN,Brooklyn,1630553,Keon Johnson,23.92,4.38,1.88,51,38,3,4,8,22401179
1610612751,BKN,Brooklyn,1641736,Reece Beekman,31.98,4.41,2.47,51,40,3,4,4,22401179
1610612751,BKN,Brooklyn,1641727,Dariq Whitehead,21.05,3.98,1.49,29,23,1,4,1,22401179
1610612751,BKN,Brooklyn,1630623,Tyson Etienne,11.23,4.8,0.96,22,15,0,4,0,22401179
1610612751,BKN,Brooklyn,1641787,Tosan Evbuomwan,21.83,4.3,1.66,38,22,5,6,3,22401179
1610612751,BKN,Brooklyn,1631213,Tyrese Martin,15.77,4.66,1.32,27,17,2,6,2,22401179
1610612751,BKN,Brooklyn,1641721,Maxwell Lewis,7.38,4.44,0.59,7,7,0,0,0,22401179
1610612750,MIN,Minnesota,1630183,Jaden McDaniels,27.75,4.2,2.04,44,29,5,7,5,22401179
1610612750,MIN,Minnesota,203944,Julius Randle,29.53,3.69,1.93,57,42,1,10,3,22401179
1610612750,MIN,Minnesota,203497,Rudy Gobert,33.33,4.23,2.48,47,22,12,5,6,22401179
1610612750,MIN,Minnesota,1630162,Anthony Edwards,30.52,3.74,2,59,47,0,11,6,22401179
1610612750,MIN,Minnesota,201144,Mike Conley,13.60,4.14,1,35,33,1,1,2,22401179
1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,26.43,4.04,1.91,48,35,3,6,0,22401179
1610612750,MIN,Minnesota,1629675,Naz Reid,26.28,4.01,1.89,42,36,2,4,4,22401179
1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,21.68,4.58,1.79,44,37,2,4,2,22401179
1610612750,MIN,Minnesota,1641740,Jaylen Clark,17.40,4.38,1.37,20,13,1,0,2,22401179
1610612750,MIN,Minnesota,1630545,Terrence Shannon Jr.,3.37,3.98,0.23,2,2,0,0,1,22401179
1610612750,MIN,Minnesota,1642265,Rob Dillingham,3.37,3.71,0.22,6,4,0,1,1,22401179
1610612750,MIN,Minnesota,1631169,Josh Minott,3.37,4.53,0.26,5,2,0,1,1,22401179
1610612750,MIN,Minnesota,1630568,Luka Garza,3.37,5.05,0.29,3,1,0,0,0,22401179
1610612750,MIN,Minnesota,1630183,Jaden McDaniels,25.55,4.28,1.94,29,19,3,3,0,22401130
1610612750,MIN,Minnesota,203944,Julius Randle,33.10,3.93,2.35,59,41,3,8,4,22401130
1610612750,MIN,Minnesota,203497,Rudy Gobert,35.65,4.15,2.64,50,37,6,5,14,22401130
1610612750,MIN,Minnesota,1630162,Anthony Edwards,38.20,3.82,2.61,76,46,6,15,2,22401130
1610612750,MIN,Minnesota,201144,Mike Conley,24.97,4.26,1.9,50,40,2,5,3,22401130
1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,18.68,4.25,1.43,42,29,3,6,2,22401130
1610612750,MIN,Minnesota,1629675,Naz Reid,27.13,4.27,2.07,50,34,4,6,0,22401130
1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,26.92,4.4,2.15,50,43,1,4,4,22401130
1610612750,MIN,Minnesota,1641740,Jaylen Clark,9.80,4.43,0.79,8,6,1,0,1,22401130
1610612755,PHI,Philadelphia,1642348,Justin Edwards,11.27,3.97,0.77,20,15,1,4,0,22401130
1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,37.33,3.93,2.65,62,43,8,7,3,22401130
1610612755,PHI,Philadelphia,1641737,Adem Bona,24.43,4.35,1.89,31,26,4,1,9,22401130
1610612755,PHI,Philadelphia,1629656,Quentin Grimes,36.07,4.09,2.62,78,54,8,10,5,22401130
1610612755,PHI,Philadelphia,1630215,Jared Butler,32.00,4.22,2.43,64,42,7,8,0,22401130
1610612755,PHI,Philadelphia,1629022,Lonnie Walker IV,37.58,3.95,2.67,66,51,3,9,3,22401130
1610612755,PHI,Philadelphia,1641741,Ricky Council IV,2.65,4.72,0.22,3,3,0,0,0,22401130
1610612755,PHI,Philadelphia,1630658,Colin Castleton,15.42,4.2,1.16,27,20,3,3,0,22401130
1610612755,PHI,Philadelphia,1641720,Jalen Hood-Schifino,22.28,4.19,1.69,50,38,1,8,1,22401130
1610612755,PHI,Philadelphia,1630542,Marcus Bagley,20.97,4.72,1.79,27,20,5,1,4,22401130
1610612750,MIN,Minnesota,1630183,Jaden McDaniels,30.08,4.28,2.24,45,30,7,5,1,22401152
1610612750,MIN,Minnesota,203944,Julius Randle,35.13,3.72,2.32,52,37,2,6,2,22401152
1610612750,MIN,Minnesota,203497,Rudy Gobert,34.38,4.28,2.57,33,28,4,0,6,22401152
1610612750,MIN,Minnesota,1630162,Anthony Edwards,39.00,3.8,2.62,98,65,11,16,3,22401152
1610612750,MIN,Minnesota,201144,Mike Conley,27.80,4.12,2.03,56,50,2,4,1,22401152
1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,27.63,4.14,2.07,52,32,2,13,1,22401152
1610612750,MIN,Minnesota,1629675,Naz Reid,26.48,4.24,2.02,55,41,3,9,4,22401152
1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,15.63,4.28,1.2,27,20,2,3,1,22401152
1610612750,MIN,Minnesota,1641740,Jaylen Clark,3.85,4.52,0.31,4,4,0,0,0,22401152
1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,24.73,4.29,1.83,30,18,3,5,2,22401152
1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,37.65,3.59,2.4,81,60,5,10,4,22401152
1610612749,MIL,Milwaukee,201572,Brook Lopez,27.85,3.88,1.88,42,30,2,7,3,22401152
1610612749,MIL,Milwaukee,1627752,Taurean Prince,24.80,3.86,1.65,31,19,1,8,2,22401152
1610612749,MIL,Milwaukee,1631157,Ryan Rollins,22.77,4.26,1.67,39,32,1,4,1,22401152
1610612749,MIL,Milwaukee,1626171,Bobby Portis,28.67,4.07,2.11,49,32,5,10,3,22401152
1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,25.10,3.76,1.71,30,20,0,8,0,22401152
1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,25.23,4.44,2.03,58,41,4,5,5,22401152
1610612749,MIL,Milwaukee,1631260,AJ Green,23.20,4.12,1.74,28,20,0,6,3,22401152
1610612750,MIN,Minnesota,1630183,Jaden McDaniels,33.18,4.14,2.42,38,29,2,4,5,22401113
1610612750,MIN,Minnesota,203944,Julius Randle,26.92,3.9,1.87,62,44,1,10,0,22401113
1610612750,MIN,Minnesota,203497,Rudy Gobert,35.90,4.15,2.63,51,39,6,4,5,22401113
1610612750,MIN,Minnesota,1630162,Anthony Edwards,32.00,3.73,2.09,59,35,2,13,1,22401113
1610612750,MIN,Minnesota,201144,Mike Conley,24.37,4.16,1.81,58,44,2,8,1,22401113
1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,21.28,4.17,1.59,52,41,3,6,5,22401113
1610612750,MIN,Minnesota,1629675,Naz Reid,25.57,4.08,1.87,48,36,4,5,2,22401113
1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,28.07,4.39,2.21,56,45,2,5,4,22401113
1610612750,MIN,Minnesota,1641740,Jaylen Clark,5.13,4.74,0.43,4,3,0,0,1,22401113
1610612750,MIN,Minnesota,1630568,Luka Garza,1.52,4.71,0.13,5,3,1,0,0,22401113
1610612750,MIN,Minnesota,1631159,Leonard Miller,1.52,4.51,0.12,0,0,0,0,0,22401113
1610612750,MIN,Minnesota,1642265,Rob Dillingham,1.52,3.63,0.1,4,2,0,0,0,22401113
1610612750,MIN,Minnesota,1631169,Josh Minott,1.52,4.4,0.12,1,1,0,0,0,22401113
1610612750,MIN,Minnesota,1630538,Bones Hyland,1.52,3.89,0.1,2,2,0,0,0,22401113
1610612751,BKN,Brooklyn,1641721,Maxwell Lewis,27.65,4.19,2.06,39,24,1,11,1,22401113
1610612751,BKN,Brooklyn,1630570,Trendon Watford,26.92,3.95,1.9,63,45,10,3,2,22401113
1610612751,BKN,Brooklyn,1629651,Nic Claxton,23.63,4.24,1.79,50,36,6,4,6,22401113
1610612751,BKN,Brooklyn,1630553,Keon Johnson,25.38,4.17,1.87,43,36,1,3,2,22401113
1610612751,BKN,Brooklyn,1626156,D'Angelo Russell,12.62,4.35,0.96,25,16,0,6,0,22401113
1610612751,BKN,Brooklyn,1631166,Drew Timme,24.37,4.27,1.84,43,33,1,8,2,22401113
1610612751,BKN,Brooklyn,1641787,Tosan Evbuomwan,30.33,4.35,2.34,44,31,3,8,3,22401113
1610612751,BKN,Brooklyn,1641727,Dariq Whitehead,26.13,3.95,1.85,31,17,3,10,1,22401113
1610612751,BKN,Brooklyn,1641736,Reece Beekman,17.85,4.52,1.42,35,31,1,2,1,22401113
1610612751,BKN,Brooklyn,1630623,Tyson Etienne,25.12,4.63,2.09,42,34,2,6,2,22401113
1610612750,MIN,Minnesota,1630183,Jaden McDaniels,43.70,4.17,3.35,68,47,6,11,8,22401102
1610612750,MIN,Minnesota,203944,Julius Randle,49.50,3.7,3.39,89,65,6,16,3,22401102
1610612750,MIN,Minnesota,203497,Rudy Gobert,39.62,4.04,2.92,44,27,9,2,8,22401102
1610612750,MIN,Minnesota,1630162,Anthony Edwards,50.48,3.61,3.37,125,86,8,17,2,22401102
1610612750,MIN,Minnesota,201144,Mike Conley,36.47,4.27,2.83,100,88,0,8,2,22401102
1610612750,MIN,Minnesota,1641740,Jaylen Clark,9.18,4.32,0.72,8,3,1,3,0,22401102
1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,44.98,4.23,3.55,80,59,4,12,5,22401102
1610612750,MIN,Minnesota,1631169,Josh Minott,12.03,4.67,1.02,15,8,0,6,2,22401102
1610612750,MIN,Minnesota,1642265,Rob Dillingham,4.03,4.31,0.3,6,4,0,2,1,22401102
1610612750,MIN,Minnesota,1630568,Luka Garza,0.00,0,0,0,0,0,0,0,22401102
1610612743,DEN,Denver,1631212,Peyton Watson,45.32,3.88,3.24,41,29,5,4,6,22401102
1610612743,DEN,Denver,203932,Aaron Gordon,46.65,3.64,3.16,71,45,3,12,7,22401102
1610612743,DEN,Denver,203999,Nikola JokiÄ‡,52.63,3.7,3.61,154,101,11,18,8,22401102
1610612743,DEN,Denver,1631128,Christian Braun,53.17,4.03,3.95,81,65,6,8,3,22401102
1610612743,DEN,Denver,1629618,Jalen Pickett,32.02,4.07,2.34,44,37,2,4,5,22401102
1610612743,DEN,Denver,201566,Russell Westbrook,38.13,3.82,2.75,80,58,6,5,3,22401102
1610612743,DEN,Denver,1630192,Zeke Nnaji,11.35,4.19,0.83,3,3,0,0,1,22401102
1610612743,DEN,Denver,201599,DeAndre Jordan,5.37,3.58,0.34,8,5,2,0,0,22401102
1610612743,DEN,Denver,1641816,Hunter Tyson,5.37,4.57,0.43,3,3,0,0,0,22401102
1610612765,DET,Detroit,1627736,Malik Beasley,38.15,3.97,2.75,43,21,9,9,1,22401084
1610612765,DET,Detroit,1641709,Ausar Thompson,33.65,4.32,2.59,50,31,11,4,5,22401084
1610612765,DET,Detroit,1631105,Jalen Duren,26.32,4.26,2,54,42,9,1,11,22401084
1610612765,DET,Detroit,203501,Tim Hardaway Jr.,30.10,4.14,2.22,36,19,5,9,2,22401084
1610612765,DET,Detroit,203471,Dennis SchrÃ¶der,33.38,4.34,2.6,87,67,5,7,1,22401084
1610612765,DET,Detroit,1631323,Simone Fontecchio,25.25,4.27,2.02,34,26,5,3,6,22401084
1610612765,DET,Detroit,1630191,Isaiah Stewart,7.37,3.97,0.59,12,9,1,1,2,22401084
1610612765,DET,Detroit,1641842,Ronald Holland II,7.37,4.1,0.6,10,5,3,1,1,22401084
